New {0},Nuevo/a: {0},
New {0} Created,Nuevo {0} creado,
New {0} {1} added to Dashboard {2},Nuevo {0} {1} agregado al panel {2},
New {0} {1} created,Nuevo {0} {1} creado,
New {0}: {1},Nuevo {0}: {1},
New {} releases for the following apps are available,Las nuevas {} versiones para las siguientes aplicaciones están disponibles,
Newsletter,Boletín de noticias,
Newsletter Email Group,Boletín Grupo de correo electrónico,
Newsletter Manager,Administrador de boletínes,
Newsletter has already been sent,El boletín ya ha sido enviado,
Newsletter should have atleast one recipient,El boletín debe tener al menos un destinatario,
Next,Siguiente,
Next Action Email Template,Plantilla de Correo Electrónico de próxima acción,
Next Actions HTML,Acciones Siguientes HTML,
Next Document,Documento siguiente,
Next Schedule Date,Siguiente Fecha Programada,
Next Scheduled Date,Siguiente Fecha Programada,
Next State,Siguiente estado,
Next Step Condition,Next Step Condition,
Next Sync Token,Siguiente token de sincronización,
Next actions,Próximas acciones,
No,No,
No Active Sessions,No hay Sesiones Activas,
No Copy,No copiar,
No Data,No hay datos,
No Data to Show,No hay datos para mostrar,
No Data...,No hay datos...,
No Email Account,No se cuenta de correo electrónico,
No Email Accounts Assigned,No hay cuentas de correo electrónico asignada,
No Emails,No hay mensajes de correo electrónico,
No Entry for the User {0} found within LDAP!,¡No se encontró ninguna entrada para el usuario {0} en LDAP!,
No Filters Set,No hay filtros establecidos,
No Google Calendar Event to sync.,No hay eventos de Google Calendar para sincronizar.,
No Items Found,No Items Found,
No LDAP User found for email: {0},No se encontró ningún usuario LDAP para el correo electrónico: {0},
No Label,Sin etiqueta,
No Letterhead,No Letterhead,
No Name Specified for {0},Sin nombre especificado para {0},
No New notifications,No hay notificaciones nuevas,
No Permissions Specified,No hay Permisos Especificados,
No Permissions set for this criteria.,No hay permisos establecidos para este criterio.,
No Permitted Charts,No se permiten gráficos,
No Permitted Charts on this Dashboard,No hay gráficos permitidos en este panel,
No Preview,Sin Vista Previa,
No Preview Available,No hay vista previa disponible,
No Printer is Available.,No hay impresora disponible.,
No Requests found,No se encontraron solicitudes,
No Results,No hay resultados,
No Results found,No se encontraron resultados,
No Tags,Sin Etiquetas,
No Upcoming Events,No hay eventos próximos,
No activities to show,No hay actividades para mostrar,
No address added yet.,No se ha añadido ninguna dirección,
No alerts for today,No hay alertas para hoy,
No changes in document,Sin cambios en el documento,
No comments yet,No hay comentarios todavía,
No comments yet. Start a new discussion.,Sin comentarios aún. Iniciar una nueva discusión.,
No contacts added yet.,No se han añadido contactos,
No contacts linked to document,No hay contactos vinculados al documento.,
No data found in the file. Please reattach the new file with data.,"No se encontraron datos en el archivo. Por favor, vuelva a conectar el nuevo archivo con los datos.",
No data to export,No hay datos para exportar,
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,No se encontró una plantilla de dirección predeterminada. Cree uno nuevo desde Configuración&gt; Impresión y marca&gt; Plantilla de dirección.,
No document found for given filters,No se encuentran documentos para los filtros dados,
No documents found tagged with {0},No se encontraron documentos etiquetados con {0},
No email account associated with the User. Please add an account under User > Email Inbox.,No cuenta de correo electrónico asociada con el usuario. Agregue una cuenta en Usuario&gt; Bandeja de entrada de correo electrónico.,
No failed logs,No hay registros fallidos,
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",No se encontraron campos que puedan usarse como una columna Kanban. Use el formulario Personalizar para agregar un campo personalizado de tipo &quot;Seleccionar&quot;.,
No file attached,No hay archivos adjuntos,
No filters found,No se encontraron filtros,
No filters selected,No filters selected,
No further records,No existen registros nuevos,
No matching records. Search something new,No hay registros coincidentes. Buscar algo nuevo,
No more items to display,No hay más elementos para mostrar,
"No need for symbols, digits, or uppercase letters.","No hay necesidad de símbolos, dígitos o letras mayúsculas.",
No new Google Contacts synced.,No hay nuevos contactos de Google sincronizados.,
No of Columns,Número de Columnas,
No of Rows (Max 500),Número de filas (máx 500),
No of emails remaining to be synced,Número de emails que quedan para ser sincronizados,
No pending or current jobs for this site,No hay trabajos pendientes o actuales para este sitio,
No permission for {0},Sin permiso para {0},
No permission to '{0}' {1},No tiene permiso para '{0} ' {1},
No permission to read {0},No tiene permiso para leer {0},
No permission to {0} {1} {2},No tiene permiso para {0} {1} {2},
No records deleted,No hay registros eliminados,
No records present in {0},No hay registros presentes en {0},
No records tagged.,No hay registros etiquetados.,
No records will be exported,No se exportarán registros,
No template found at path: {0},No se encontraron plantillas en la ruta: {0},
No values to show,No hay valores para mostrar,
No {0} Found,{0} no Encontrado,
No {0} found,No hay {0},
No {0} mail,No {0} electrónico,
No {0} permission,{0} No tiene permiso,
No.,No.,
Non Negative,No negativo,
None,Ninguna,
None: End of Workflow,Ninguno: Fin del flujo de trabajo,
Not Allowed,No permitido,
Not Allowed: Disabled User,No Permitido: Usuario Deshabilitado,
Not Ancestors Of,Nro Ancestros de,
Not Descendants Of,No son Descendientes de,
Not Equals,No es igual,
Not Found,No encontrado,
Not In,No en,
Not Like,Diferente a,
Not Linked to any record,No está vinculado a ningún registro,
Not Permitted,No permitido,
Not Published,No publicado,
Not Saved,No guardado,
Not Seen,No visto,
Not Sent,No enviado,
Not Set,No especificado,
Not a valid Comma Separated Value (CSV File),No es un archivo separado por comas válido (archivo CSV),
Not a valid User Image.,No es una Imagen de Usuario Válida.,
Not a valid Workflow Action,No es una acción de flujo de trabajo válida,
Not a valid user,No es un usuario válido,
Not a valid view:,Not a valid view:,
Not active,No activo,
Not allowed for {0}: {1},No permitido para {0}: {1},
Not allowed for {0}: {1} in Row {2}. Restricted field: {3},No está permitido para {0}: {1} en la fila {2}. Campo restringido: {3},
Not allowed for {0}: {1}. Restricted field: {2},No permitido para {0}: {1}. Campo restringido: {2},
Not allowed to Import,No tienes permisos para importar,
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings","No se permite adjuntar {0} documento, habilite Permitir impresión para {0} en Configuración de impresión.",
Not allowed to change {0} after submission,No se permite cambiar {0} si ya está enviado,
Not allowed to create custom Virtual DocType.,Not allowed to create custom Virtual DocType.,
Not allowed to print cancelled documents,No se permite imprimir documentos cancelados,
Not allowed to print draft documents,No se puede imprimir documentos en borrador,
Not enough permission to see links,No hay suficiente permiso para ver los enlaces.,
Not found,Extraviado,
Not in Developer Mode,No se encuentra en modo desarrollador,
Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,No se encuentra en modo desarrollador! Debe establecerlo en el archivo site_config.json o crear un 'DocType' personalizado.,
Not permitted,No permitido,
Not permitted to view {0},No se permite ver {0},
Note,Nota,
Note Seen By,Nota vista por,
Note:,Nota:,
Note: By default emails for failed backups are sent.,Nota: Por correo electrónico predeterminado se envían copias de seguridad fallidas.,
Note: Changing the Page Name will break previous URL to this page.,Nota: Cambiar el nombre de la página romperá la URL previa de esta página,
"Note: For best results,  images must be of the same size and width must be greater than height.","Nota: Para obtener mejores resultados, las imágenes deben ser del mismo tamaño y el ancho debe ser mayor que la altura.",
Note: Multiple sessions will be allowed in case of mobile device,Nota: Varias sesiones serán permitidas en el caso de dispositivos móviles,
Notes,Notas,
Notes:,Notes:,
Nothing to show,Nada para mostrar,
Nothing to update,Nada que actualizar,
Notification,Notificación,
Notification Log,Registro de notificaciones,
Notification Recipient,Receptor de Notificaciones,
Notification Settings,Configuración de las notificaciones,
Notification Subscribed Document,Notificación de documento suscrito,
Notification Tones,Tonos de Notificación,
Notification sent to,Notificaciónn enviada a,
Notifications,Notificaciones,
Notifications Disabled,Notificaciones deshabilitadas,
Notifications and bulk mails will be sent from this outgoing server.,Las notificaciones y los Emails masivos serán enviados desde este servidor saliente.,
Notify Users On Every Login,Notificar a los usuarios en cada inicio de sesión,
Notify by Email,Notificar por correo electrónico,
Notify by email,Notificar por Email,
Notify if unreplied,Notificar si permanece sin responder,
Notify if unreplied for (in mins),Notificar si permanece sin responder durante (en minutos),
Notify users with a popup when they log in,Notificar a los usuarios con un mensaje emergente cuando se conectan,
Now,Ahora,
Number,Número,
Number Card,Tarjeta de número,
Number Card Link,Enlace de tarjeta numérica,
Number Cards,Tarjetas de números,
Number Format,Formato Numérico,
Number of Backups,Número de copias de seguridad,
Number of DB Backups,Número de copias de seguridad de base de datos,
Number of DB backups cannot be less than 1,Número de copias de seguridad de base de datos no puede ser inferior a 1,
Number of Groups,Numero de grupos,
Number of Queries,Number of Queries,
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Número de columnas para un campo en una cuadrícula (Total de columnas en una cuadrícula debe ser inferior a 11),
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Número de columnas para un campo en Vista de Lista o Cuadricula (El total de Columnas debe ser inferior a 11),
OAuth Authorization Code,Código de autorización OAuth,
OAuth Bearer Token,OAuth Bearer Token,
OAuth Client,Cliente OAuth,
OAuth Client ID,ID de cliente de OAuth,
OAuth Provider Settings,Configuración del Proveedor OAuth,
OAuth Scope,OAuth Scope,
OK,OK,
OTP App,Aplicación OTP,
OTP Issuer Name,Nombre del Emisor de OTP,
OTP Secret Reset - {0},OTP Secret Reset - {0},
OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret ha sido restablecido. Re-registro será necesario en el próximo inicio de sesión.,
OTP secret can only be reset by the Administrator.,OTP secreto sólo puede ser restablecido por el Administrador.,
OTP setup using OTP App was not completed. Please contact Administrator.,"La configuración de OTP con la aplicación OTP no se completó. Por favor, póngase en contacto con el administrador.",
Off,Apagado,
Office,Oficina,
Office 365,Office 365,
Offline,Desconectado,
Old Password,Contraseña anterior,
Old Password Required.,Contraseña Vieja Requerida.,
Older backups will be automatically deleted,Copias de seguridad anteriores se eliminarán de forma automática,
"On {0}, {1} wrote:","hace {0}, {1} escribió:",
Onboard,Onboard,
Onboarding,Inducción,
Onboarding Permission,Permiso de incorporación,
Onboarding Step,Paso de incorporación,
Onboarding Step Map,Mapa de pasos de incorporación,
"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.","Una vez validados, los documentos que se pueden validar no se pueden modificar. Solo pueden cancelarse y corregirse.",
"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Una vez que haya establecido esto, los usuarios sólo podrán acceder a ciertos documentos, (por ejemplo: Entrada de blog si esta relacionado con  Blogger).",
One Last Step,Un último paso,
One Time Password (OTP) Registration Code from {},Contraseña única (OTP) Código de registro de {}.,
One of,Uno de,
Online,En línea,
Only 200 inserts allowed in one request,Sólo 200 inserciones se permiten en una petición,
Only Administrator can delete Email Queue,Sólo el administrador puede eliminar la cola de correo electrónico,
Only Administrator can edit,Sólo el administrador puede editar,
Only Administrator can save a standard report. Please rename and save.,"Sólo el administrador puede guardar un informe estándar. Por favor, cambie el nombre y guarde.",
Only Administrator is allowed to use Recorder,Solo el administrador puede usar la grabadora,
Only Allow Edit For,Permitir editar para,
Only Options allowed for Data field are:,Solo las opciones permitidas para el campo de datos son:,
Only Send Records Updated in Last X Hours,Sólo enviar registros actualizados en las últimas X horas,
Only for,Only for,
Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,"Sólo los campos obligatorios son necesarios para los nuevos registros. Puede eliminar columnas de carácter no obligatorio, si lo desea.",
Only one {0} can be set as primary.,Solo uno {0} se puede establecer como primario.,
Only standard DocTypes are allowed to be customized from Customize Form.,Solo los DocTypes estándar pueden personalizarse desde el formulario Personalizar.,
Only users involved in the document are listed,Solo se enumeran los usuarios involucrados en el documento,
Only {0} emailed reports are allowed per user,Sólo {0} reportes enviados por correo electrónico son permitidos por usuario,
Oops,Ups,
Oops! Something went wrong,Ops! parece que algo salió mal,
"Oops, you are not allowed to know that","Ops, no tiene permitido saber eso",
Open,Abierto,
Open Awesomebar,Abrir barra de búsqueda,
Open Communication,Open Communication,
Open Document,Abrir documento,
Open Documents,Documentos abiertos,
Open Help,Abrir Ayuda,
Open Link,Abrir vínculo,
Open Reference Document,Abrir documento de referencia,
Open Settings,Configuración abierta,
Open Translation,Traducción Abierta,
Open URL in a New Tab,Abrir URL en una pestaña nueva,
Open a dialog with mandatory fields to create a new record quickly,Abra un cuadro de diálogo con campos obligatorios para crear un nuevo registro rápidamente,
Open a module or tool,Abrir un módulo o herramienta,
Open list item,Abrir elemento de lista,
Open your authentication app on your mobile phone.,Abre tu aplicación de autenticación en tu teléfono móvil.,
Open {0},Abrir {0},
OpenID Configuration,OpenID Configuration,
OpenLDAP,OpenLDAP,
Opened,Abierto,
Operation,Operación,
Operator must be one of {0},El Operador debe ser uno de {0},
Option 1,Opción 1,
Option 2,Opción 2,
Option 3,Opción 3,
Option {0} for field {1} is not a child table,La opción {0} para el campo {1} no es una tabla secundaria.,
Optional: Always send to these ids. Each Email Address on a new row,Opcional: Enviar siempre a estos identificadores. Cada dirección de correo electrónico en una nueva fila,
Optional: The alert will be sent if this expression is true,Opcional: La alerta será enviada si esta expresión es verdadera,
Options,Opciones,
Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Las opciones de campo de tipo 'Vinculo Dinámico' debe apuntar a otro campo con propiedades 'DocType',
Options Help,Opciones de ayuda,
Options for select. Each option on a new line.,Opciones para seleccionar. Cada opción en una nueva línea.,
Options for {0} must be set before setting the default value.,Las opciones para {0} deben configurarse antes de configurar el valor predeterminado.,
Options not set for link field {0},Las opciones no establecidas para el campo enlazado {0},
Order,Orden,
Org History,Historia de la organización,
Org History Heading,Encabezado de la historia de la organización,
Orientation,Orientación,
Original Value,Valor original,
Other,Otro,
Outgoing email account not correct,Cuenta de Correo Electrónico Saliente no correcta,
Outlook.com,Outlook.com,
Output,Salida,
Overview,Vista general,
Owner,Propietario,
PDF,PDF,
PDF Page Size,Tamaño de página PDF,
PDF Settings,Configuración de PDF,
PDF generation failed,La generación de PDF falló,
PDF generation failed because of broken image links,Error en la generación del archivo PDF debido a problema con los enlaces de las imágenes,
"PDF printing via ""Raw Print"" is not supported.","PDF printing via ""Raw Print"" is not supported.",
POST,POST,
PUT,PUT,
Page,Página,
Page Builder,Creador de páginas,
Page Building Blocks,Bloques de creación de páginas,
Page HTML,Página HTML,
Page Length,Longitud de Página,
Page Missing or Moved,Página no encontrada,
Page Name,Nombre de la página,
Page Settings,Configuración de Página,
Page Shortcuts,Atajos de página,
Page Title,Page Title,
Page has expired!,La página ha expirado!,
Page not found,Página no encontrada,
"Page to show on the website
",Page to show on the website,
Page {0} of {1},Página {0} de {1},
Parameter,Parámetro,
Parent,Principal,
Parent DocType,Parent DocType,
Parent Error Snapshot,Instantanea de Error Padre,
Parent Field (Tree),Campo principal (árbol),
Parent Field must be a valid fieldname,El campo principal debe ser un nombre de campo válido,
Parent Label,Etiqueta Principal,
Parent Missing,Parent Missing,
Parent Table,Tabla padre / principal,
Parent is the name of the document to which the data will get added to.,Parent es el nombre del documento al que se agregarán los datos.,
Partial,Partial,
Partial Success,Éxito Parcial,
Partially Successful,Parcialmente Exitoso,
Participants,Participantes,
Passive,Pasivo,
Password,Contraseña,
Password Reset,Restablecer contraseña,
Password Reset Link Generation Limit,Límite de generación de enlaces de restablecimiento de contraseña,
Password Updated,Contraseña Actualizada,
Password changed successfully.,Contraseña cambiada satisfactoriamente.,
Password for Base DN,Contraseña para la base DN,
Password is required or select Awaiting Password,Se requiere contraseña o seleccione En espera de la contraseña,
Password missing in Email Account,Password missing in Email Account,
Password not found,Contraseña no encontrada,
Password reset instructions have been sent to your email,Las instrucciones para el restablecimiento de la contraseña han sido enviadas a su correo electrónico,
Passwords do not match!,¡Las contraseñas no coinciden!,
Paste,Pegar,
Patch,Parche,
Patch Log,Bitácora de parches,
Path,Camino,
Path to CA Certs File,Ruta al archivo de certificados de CA,
Path to Server Certificate,Ruta al certificado del servidor,
Path to private Key File,Ruta al archivo de clave privada,
Pay,Pagar,
PayPal Settings,Ajustes de PayPal,
Payment Cancelled,Pago Cancelado,
Payment Failed,Pago Fallido,
Payment Gateway,Pasarela de Pago,
Payment Gateway Name,Nombre de Pasarela de Pago,
Payment Success,Pago Exitoso,
Payments,Pagos,
Paytm Settings,Configuración de Paytm,
Pending,Pendiente,
Pending Approval,Aprobación pendiente,
Pending Verification,Verificación pendiente,
Percent,Por ciento,
Percent Complete,Porcentaje Completo,
Percentage,Porcentaje,
Period,Período,
Perm Level,Nivel permitido,
Permanent,Permanente,
Permanently Cancel {0}?,¿Cancelar permanentemente {0}?,
Permanently Submit {0}?,¿Validar permanentemente {0}?,
Permanently delete {0}?,"¿Eliminar permanentemente ""{0}""?",
Permission Error,Error de Permiso,
Permission Level,Nivel de permisos,
Permission Levels,Niveles de permisos,
Permission Query,Permission Query,
Permission Rules,Reglas de permisos,
Permissions,Permisos,
Permissions Error,Permissions Error,
Permissions are automatically applied to Standard Reports and searches.,Los Permisos se aplican automáticamente a Informes Estándar y búsquedas.,
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Los permisos se establecen en los roles y en los tipos de documentos (llamados 'DocType') Se establecen permisos como: lectura, escritura, crear, borrar, validar, cancelar, corregir, reporte, importar, exportar, imprimir, Email y los permisos de usuario",
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,"Los permisos en los niveles más altos son los permisos ""a nivel de campo"". Todos los campos tienen permisos definidos, y los roles definidos son aplicados en los campos. Esto es útil en caso de que quieras ocultar o crear un campo de sólo lectura para ciertos roles.",
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",
Permissions get applied on Users based on what Roles they are assigned.,Los permisos serán aplicados a los usuarios en base a las funciones / roles que tienen asignados.,
Permitted Documents For User,Documentos permitidos a los usuarios,
Personal,Personal,
Personal Data Deletion Request,Solicitud de eliminación de datos personales,
Personal Data Deletion Step,Personal Data Deletion Step,
Personal Data Download Request,Solicitud de descarga de datos personales,
Phone,Teléfono,
Phone No.,No. de teléfono,
Pick Columns,Seleccionar columnas,
Pie,Tarta,
Pin To Bottom,Pin al fondo,
Pin To Top,Pin hacia arriba,
Pincode,Código PIN,
Places,Lugares,
Plan Name,Nombre del Plan,
Plant,Planta,
Please Duplicate this Website Theme to customize.,"Por favor, duplicar este tema de la página Web para personalizarlo.",
Please Enable Server Scripts,Please Enable Server Scripts,
Please Enter Your Password to Continue,Por favor ingrese su contraseña para continuar,
Please Install the ldap3 library via pip to use ldap functionality.,Instale la biblioteca ldap3 a través de pip para usar la funcionalidad ldap.,
Please Set Chart,"Por favor, establezca el gráfico",
Please Update SMS Settings,"Por favor, actualizar la configuración SMS",
Please Upgrade to add more than {0} subscribers,Please Upgrade to add more than {0} subscribers,
Please add a subject to your email,Por favor agregue un asunto a su correo electrónico,
Please add a valid comment.,Agregue un comentario válido.,
Please add a valid feedback.,Please add a valid feedback.,
Please ask your administrator to verify your sign-up,"Por favor, consulte a su administrador para verificar su registro",
Please attach a file first.,"Por favor, adjunte un archivo",
Please attach an image file to set HTML,Adjunte un archivo de imagen para configurar HTML,
Please check OpenID Configuration URL,Please check OpenID Configuration URL,
Please check the filter values set for Dashboard Chart: {},Compruebe los valores de filtro establecidos para el cuadro de mandos: {},
"Please check the value of ""Fetch From"" set for field {0}",Compruebe el valor de &quot;Obtener de&quot; establecido para el campo {0},
Please check your email for verification,"Por favor, consultar su correo electrónico para la verificación",
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,Compruebe su dirección de correo electrónico registrada para obtener instrucciones sobre cómo proceder. No cierre esta ventana ya que tendrá que volver a ella.,
Please click on the following link to set your new password,"Por favor, haga clic en el siguiente enlace para configurar su nueva contraseña",
Please close this window,"Por favor, cierre esta ventana",
Please confirm your action to {0} this document.,Confirma tu acción a {0} este documento.,
Please create Card first,Primero crea la tarjeta,
Please create chart first,Por favor cree el cuadro primero,
Please do not change the rows above {0},"Por favor, no cambiar las filas arriba de {0}",
Please do not change the template headings.,"Por favor, no cambie los encabezados de la plantilla.",
Please duplicate this to make changes,"Por favor, duplicar esto para realizar los cambios",
Please enable developer mode to create new connection,Habilite el modo desarrollador para crear una nueva conexión,
Please enable pop-ups,"Por favor, active los pop-ups",
Please enable pop-ups in your browser,Habilite las ventanas emergentes en su navegador,
Please ensure that your profile has an email address,"Por favor, asegúrese de que su perfil tiene una dirección de correo electrónico",
Please enter Access Token URL,Por favor ingrese la URL del Access Token,
Please enter Authorize URL,Por favor ingrese Authorize URL,
Please enter Base URL,Por favor ingrese la URL Base,
Please enter Client ID before social login is enabled,Ingrese ID de Cliente antes de que se active el inicio de sesión social,
Please enter Client Secret before social login is enabled,Ingrese Client Secret antes de que el inicio de sesión social esté habilitado,
Please enter OpenID Configuration URL,Please enter OpenID Configuration URL,
Please enter Redirect URL,Por favor ingrese la URL de Redireccion,
Please enter a valid email address.,Please enter a valid email address.,
Please enter both your email and message so that we can get back to you. Thanks!,Please enter both your email and message so that we can get back to you. Thanks!,
Please enter the password,Por favor introduzca la contraseña,
Please enter the password for: <b>{0}</b>,Please enter the password for: <b>{0}</b>,
Please enter valid mobile nos,"Por favor, ingrese un numero de móvil válido",
Please enter values for App Access Key and App Secret Key,"Por favor, introduzca los valores para App Access Key y App Secret Key",
Please find attached {0}: {1},Encuentra adjunto {0}: {1},
Please generate keys for the Event Subscriber User {0} first.,Primero genere claves para el usuario suscriptor de eventos {0}.,
Please hide the standard navbar items instead of deleting them,Oculte los elementos estándar de la barra de navegación en lugar de eliminarlos,
Please make sure that there are no empty columns in the file.,"Por favor, asegúrese de que no existen columnas vacías en el archivo.",
Please make sure the Reference Communication Docs are not circularly linked.,Asegúrese de que los documentos de comunicación de referencia no estén vinculados circularmente.,
Please refresh to get the latest document.,"Por favor, actualice para obtener el último documento.",
Please save before attaching.,"Por favor, guarde los cambios antes de adjuntar",
Please save the Newsletter before sending,"Por favor, guarde el boletín antes de enviarlo",
Please save the document before assignment,"Por favor, guarde el documento antes de la asignación",
Please save the document before removing assignment,"Por favor, guarde el documento antes de remover la asignación",
Please save the report first,"Por favor, guarde el informe primero",
Please save to edit the template.,Guarde para editar la plantilla.,
Please select Company,"Por favor, seleccione la empresa",
Please select DocType first,"Por favor, seleccione 'DocType' primero",
Please select Entity Type first,"Por favor, seleccione Tipo de entidad primero",
Please select Minimum Password Score,Seleccione el valor mínimo de la contraseña,
Please select X and Y fields,Please select X and Y fields,
Please select a Amount Field.,"Por favor, seleccione un campo de cantidad.",
Please select a file or url,"Por favor, seleccione un archivo o indique una URL",
Please select a new name to rename,Selecciona un nuevo nombre para cambiar el nombre,
Please select a valid csv file with data,"Por favor, seleccione un archivo csv con datos válidos",
Please select a valid date filter,Seleccione un filtro de fecha válido,
Please select another payment method. PayPal does not support transactions in currency '{0}',Por favor seleccione otro método de pago. PayPal no admite transacciones en moneda &#39;{0}&#39;,
Please select another payment method. Paytm does not support transactions in currency '{0}',Seleccione otro método de pago. Paytm no admite transacciones en la moneda &#39;{0}&#39;,
Please select another payment method. Razorpay does not support transactions in currency '{0}',Por favor seleccione otro método de pago. Razorpay no admite transacciones en moneda &#39;{0}&#39;,
Please select another payment method. Stripe does not support transactions in currency '{0}',Seleccione otro método de pago. Stripe no admite transacciones en moneda &#39;{0}&#39;,
Please select applicable Doctypes,Por favor seleccione Doctypes aplicables,
Please select atleast 1 column from {0} to sort/group,"Por favor, seleccione al menos 1 columna de {0} para ordenar / agrupar",
Please select document type first.,Seleccione primero el tipo de documento.,
Please select target language for translation,Seleccione el idioma de destino para la traducción,
Please select the Document Type.,Por favor seleccione el Tipo de Documento.,
Please select the LDAP Directory being used,Please select the LDAP Directory being used,
Please select {0},"Por favor, seleccione {0}",
Please set API Key and Secret on the producer and consumer sites first.,Primero establezca la clave y el secreto de API en los sitios de productores y consumidores.,
Please set Dropbox access keys in your site config,"Por favor, establezca las claves de acceso de Dropbox en la configuración de su sistema",
Please set Email Address,"Por favor, establece Dirección de correo electrónico",
Please set filters,"Por favor, defina los filtros",
Please set filters value in Report Filter table.,Defina el valor de los filtros en la tabla Filtro de informes.,
Please set the following documents in this Dashboard as standard first.,Primero configure los siguientes documentos en este Panel como estándar.,
"Please setup SMS before setting it as an authentication method, via SMS Settings","Configure SMS antes de configurarlo como un método de autenticación, a través de Configuración de SMS",
Please setup a message first,Configura un mensaje primero,
Please setup default Email Account from Setup > Email > Email Account,Configure la cuenta de correo electrónico predeterminada desde Configuración&gt; Correo electrónico&gt; Cuenta de correo electrónico,
Please specify,"Por favor, especifique",
Please specify which date field must be checked,Por favor especifique la fecha que debe ser verificada,
Please specify which value field must be checked,"Por favor, especifique qué campo debe ser revisado",
Please try again,"Por favor, inténtelo de nuevo",
Please update rating or feedback before saving.,Please update rating or feedback before saving.,
Please use a valid LDAP search filter,Please use a valid LDAP search filter,
Please verify your Email Address,Por favor verifica tu dirección de correo,
Point Allocation Periodicity,Periodicidad de asignación de puntos,
Points,Puntos,
Points Given,Puntos dados,
Port,Puerto,
Portal Menu,Menú del Portal,
Portal Menu Item,Elemento del Menú del Portal,
Portal Settings,Configuración del portal,
Portrait,Vertical,
Position,Posición,
Post,Publicar,
Post Comment,Publicar Comentario,
Postal,Postal,
Postal Code,Codigo postal,
Postprocess Method,Método Posterior al Proceso,
Posts by {0},Entradas por {0},
Posts filed under {0},Publicar bajo {0},
Precision,Precisión,
Precision should be between 1 and 6,Precisión debe estar entre 1 y 6,
Predictable substitutions like '@' instead of 'a' don't help very much.,"Sustituciones predecibles como ""@"" en lugar de ""a"" no ayudan mucho.",
Preferred Billing Address,Dirección de facturación preferida,
Preferred Shipping Address,Dirección de envío preferida,
Prefix,Prefijo,
Prepared Report,Informe Preparado,
Prepared Report Expiry Period (Days),Periodo de vencimiento del informe preparado (días),
Prepared Report User,Usuario de informe preparado,
Preparing Report,Preparando Informe,
Preprocess Method,Método de Preproceso,
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Presione la tecla Alt para activar accesos directos adicionales en el menú y la barra lateral,
Press Enter to save,Presione Enter para guardar,
Preview,Vista Previa,
Preview HTML,Vista Previa HTML,
Preview Message,Mensaje de Vista Previa,
Previous,Anterior,
Previous Document,Documento anterior,
Previous Hash,Hash Anterior,
Primary,Primario,
Primary Color,Color primario,
Print,Impresión,
Print Documents,Imprimir Documentos,
Print Format,Formato de Impresión,
Print Format Builder,Ancho Cheque,
Print Format Help,Print Format Help,
Print Format Type,Tipo de formato de impresión,
Print Format {0} is disabled,El formato de impresión {0} está deshabilitado,
Print Hide,Ocultar en impresión,
Print Hide If No Value,Impresión Oculta si no hay Valor,
Print Sent to the printer!,¡La impresión ha sido enviada a la impresora!,
Print Server,Servidor de Impresión,
Print Settings,Ajustes de Impresión,
Print Style,Estilo de Impresión,
Print Style Name,Nombre del Estilo de Impresión,
Print Style Preview,Vista previa de estilo,
Print UOM after Quantity,Imprimir UOM después de Cantidad,
Print Width,Ancho de Impresión,
"Print Width of the field, if the field is a column in a table","Imprimir el ancho del campo, si el campo es una columna en una tabla",
Print taxes with zero amount,Imprimir impuestos con importe nulo,
Print with letterhead,Imprimir con membrete,
Printer,Impresora,
Printer Mapping,Mapeo de impresora,
Printer Name,Nombre de la Impresora,
Printer Settings,Configuración de la impresora,
Printer mapping not set.,Printer mapping not set.,
Printing,Impresión,
Printing failed,Impresión Fallida,
Priority,Prioridad,
Private,Privado,
Private Key,Private Key,
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,Protip: Agregar <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> enviar referencia del documento,
Proceed Anyway,Procede de todas maneras,
Processing,Procesando,
Processing...,Procesando...,
Producer Document Name,Nombre del documento del productor,
Producer URL,URL del productor,
Progress,Progreso,
Project,Proyecto,
Property,Propiedad,
